Id,Category
2997,2
2998,4
2999,5
3000,8
3001,9
3002,1
3003,5
3004,5
3005,4
3006,10
3007,6
3008,4
3009,1
3010,4
3011,10
3012,0
3013,9
3014,4
3015,1
3016,3
3017,4
3018,0
3019,5
3020,6
3021,0
3022,5
3023,3
3024,8
3025,4
3026,7
3027,2
3028,8
3029,0
3030,0
3031,0
3032,9
3033,5
3034,8
3035,4
3036,10
3037,0
3038,10
3039,4
3040,3
3041,10
3042,10
3043,7
3044,1
3045,3
3046,4
3047,1
3048,5
3049,4
3050,1
3051,0
3052,1
3053,10
3054,0
3055,1
3056,8
3057,1
3058,3
3059,5
3060,5
3061,0
3062,7
3063,9
3064,3
3065,1
3066,7
3067,4
3068,10
3069,5
3070,4
3071,0
3072,10
3073,5
3074,4
3075,8
3076,4
3077,9
3078,0
3079,5
3080,2
3081,10
3082,9
3083,9
3084,9
3085,8
3086,5
3087,1
3088,10
3089,3
3090,1
3091,6
3092,4
3093,5
3094,4
3095,4
3096,0
3097,5
3098,0
3099,4
3100,0
3101,9
3102,0
3103,4
3104,4
3105,4
3106,1
3107,8
3108,8
3109,5
3110,10
3111,8
3112,4
3113,0
3114,9
3115,9
3116,8
3117,1
3118,6
3119,0
3120,0
3121,6
3122,5
3123,0
3124,10
3125,1
3126,8
3127,5
3128,1
3129,5
3130,7
3131,0
3132,4
3133,4
3134,5
3135,4
3136,4
3137,5
3138,2
3139,5
3140,5
3141,7
3142,9
3143,1
3144,10
3145,8
3146,1
3147,10
3148,4
3149,0
3150,5
3151,0
3152,4
3153,0
3154,4
3155,9
3156,4
3157,9
3158,4
3159,9
3160,9
3161,1
3162,3
3163,2
3164,8
3165,4
3166,9
3167,1
3168,2
3169,3
3170,10
3171,1
3172,0
3173,7
3174,3
3175,7
3176,10
3177,4
3178,0
3179,3
3180,0
3181,0
3182,4
3183,8
3184,1
3185,4
3186,3
3187,2
3188,5
3189,6
3190,4
3191,3
3192,4
3193,4
3194,4
3195,4
3196,10
3197,8
3198,7
3199,0
3200,10
3201,3
3202,10
3203,8
3204,7
3205,2
3206,10
3207,6
3208,4
3209,5
3210,1
3211,1
3212,1
3213,0
3214,0
3215,9
3216,9
3217,0
3218,8
3219,9
3220,9
3221,9
3222,0
3223,3
3224,8
3225,3
3226,9
3227,9
3228,4
3229,1
3230,0
3231,0
3232,8
3233,5
3234,7
3235,4
3236,3
3237,7
3238,3
3239,6
3240,9
3241,0
3242,6
3243,8
3244,7
3245,7
3246,10
3247,1
3248,0
3249,9
3250,10
3251,5
3252,0
3253,9
3254,8
3255,4
3256,0
3257,4
3258,5
3259,0
3260,5
3261,0
3262,0
3263,4
3264,0
3265,4
3266,9
3267,2
3268,0
3269,6
3270,5
3271,4
3272,1
3273,10
3274,4
3275,0
3276,0
3277,0
3278,0
3279,4
3280,6
3281,4
3282,1
3283,0
3284,9
3285,10
3286,7
3287,4
3288,4
3289,2
3290,7
3291,9
3292,8
3293,5
3294,8
3295,6
3296,8
3297,4
3298,9
3299,7
3300,8
3301,4
3302,7
3303,0
3304,8
3305,5
3306,8
3307,4
3308,2
3309,1
3310,1
3311,9
3312,9
3313,1
3314,8
3315,4
3316,4
3317,9
3318,7
3319,3
3320,1
3321,4
3322,1
3323,3
3324,2
3325,2
3326,0
3327,5
3328,10
3329,4
3330,10
3331,7
3332,4
3333,4
3334,4
3335,5
3336,1
3337,10
3338,8
3339,10
3340,7
3341,4
3342,2
3343,8
3344,5
3345,0
3346,0
