Id,Category
2997,2
2998,4
2999,10
3000,2
3001,9
3002,1
3003,5
3004,5
3005,4
3006,10
3007,2
3008,4
3009,1
3010,6
3011,3
3012,6
3013,9
3014,4
3015,1
3016,3
3017,4
3018,9
3019,5
3020,6
3021,0
3022,5
3023,8
3024,0
3025,4
3026,7
3027,2
3028,2
3029,0
3030,0
3031,0
3032,9
3033,5
3034,8
3035,4
3036,9
3037,2
3038,10
3039,9
3040,3
3041,9
3042,10
3043,9
3044,9
3045,3
3046,4
3047,1
3048,9
3049,5
3050,2
3051,3
3052,8
3053,8
3054,0
3055,9
3056,2
3057,9
3058,0
3059,10
3060,8
3061,0
3062,7
3063,9
3064,0
3065,9
3066,6
3067,6
3068,10
3069,10
3070,2
3071,2
3072,9
3073,2
3074,4
3075,3
3076,2
3077,9
3078,0
3079,5
3080,6
3081,10
3082,9
3083,9
3084,9
3085,5
3086,9
3087,2
3088,0
3089,4
3090,9
3091,4
3092,9
3093,9
3094,10
3095,4
3096,9
3097,5
3098,3
3099,8
3100,0
3101,9
3102,0
3103,9
3104,8
3105,0
3106,2
3107,9
3108,8
3109,5
3110,8
3111,10
3112,5
3113,2
3114,9
3115,9
3116,8
3117,8
3118,6
3119,10
3120,4
3121,9
3122,5
3123,4
3124,8
3125,3
3126,8
3127,9
3128,9
3129,9
3130,7
3131,5
3132,4
3133,7
3134,2
3135,9
3136,8
3137,9
3138,2
3139,5
3140,5
3141,0
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,9
3149,0
3150,5
3151,2
3152,0
3153,0
3154,9
3155,9
3156,0
3157,9
3158,4
3159,3
3160,6
3161,1
3162,8
3163,9
3164,9
3165,4
3166,9
3167,9
3168,2
3169,0
3170,10
3171,9
3172,9
3173,10
3174,3
3175,7
3176,10
3177,4
3178,6
3179,3
3180,9
3181,2
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,0
3190,8
3191,3
3192,9
3193,4
3194,2
3195,4
3196,10
3197,8
3198,2
3199,0
3200,10
3201,3
3202,10
3203,9
3204,7
3205,8
3206,2
3207,6
3208,0
3209,5
3210,4
3211,4
3212,9
3213,2
3214,3
3215,9
3216,9
3217,2
3218,8
3219,9
3220,9
3221,9
3222,8
3223,9
3224,8
3225,0
3226,9
3227,9
3228,4
3229,4
3230,0
3231,9
3232,8
3233,5
3234,6
3235,8
3236,0
3237,6
3238,3
3239,9
3240,9
3241,10
3242,6
3243,8
3244,3
3245,7
3246,10
3247,3
3248,9
3249,9
3250,10
3251,5
3252,0
3253,9
3254,8
3255,9
3256,0
3257,8
3258,5
3259,9
3260,9
3261,5
3262,7
3263,4
3264,0
3265,4
3266,9
3267,8
3268,9
3269,6
3270,5
3271,4
3272,7
3273,10
3274,4
3275,0
3276,8
3277,0
3278,0
3279,9
3280,6
3281,9
3282,9
3283,5
3284,9
3285,9
3286,7
3287,3
3288,4
3289,2
3290,7
3291,9
3292,8
3293,2
3294,8
3295,6
3296,8
3297,10
3298,9
3299,7
3300,9
3301,9
3302,7
3303,0
3304,8
3305,9
3306,3
3307,9
3308,9
3309,1
3310,1
3311,9
3312,9
3313,1
3314,8
3315,4
3316,4
3317,9
3318,7
3319,3
3320,1
3321,4
3322,2
3323,5
3324,2
3325,2
3326,5
3327,5
3328,10
3329,4
3330,10
3331,7
3332,9
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,5
3340,7
3341,4
3342,2
3343,8
3344,3
3345,0
3346,9
