Id,Category
2997,10
2998,4
2999,10
3000,10
3001,2
3002,1
3003,10
3004,2
3005,10
3006,10
3007,2
3008,10
3009,10
3010,4
3011,3
3012,10
3013,4
3014,10
3015,10
3016,10
3017,4
3018,10
3019,10
3020,7
3021,4
3022,10
3023,10
3024,10
3025,10
3026,10
3027,10
3028,10
3029,4
3030,10
3031,10
3032,4
3033,2
3034,10
3035,4
3036,1
3037,10
3038,10
3039,10
3040,10
3041,10
3042,10
3043,1
3044,10
3045,10
3046,4
3047,1
3048,2
3049,10
3050,4
3051,4
3052,2
3053,10
3054,10
3055,3
3056,10
3057,10
3058,10
3059,10
3060,10
3061,10
3062,10
3063,4
3064,10
3065,1
3066,10
3067,10
3068,10
3069,10
3070,3
3071,10
3072,10
3073,10
3074,4
3075,4
3076,10
3077,3
3078,4
3079,10
3080,8
3081,10
3082,4
3083,2
3084,10
3085,10
3086,10
3087,10
3088,10
3089,10
3090,10
3091,2
3092,10
3093,10
3094,10
3095,10
3096,4
3097,10
3098,4
3099,4
3100,10
3101,4
3102,10
3103,4
3104,8
3105,10
3106,2
3107,4
3108,2
3109,10
3110,10
3111,10
3112,10
3113,4
3114,10
3115,4
3116,10
3117,10
3118,4
3119,10
3120,10
3121,10
3122,10
3123,4
3124,10
3125,6
3126,8
3127,10
3128,3
3129,2
3130,10
3131,10
3132,10
3133,10
3134,10
3135,9
3136,10
3137,10
3138,2
3139,10
3140,2
3141,10
3142,10
3143,10
3144,10
3145,10
3146,1
3147,10
3148,10
3149,10
3150,10
3151,10
3152,3
3153,4
3154,4
3155,9
3156,10
3157,10
3158,10
3159,10
3160,8
3161,1
3162,10
3163,10
3164,4
3165,4
3166,10
3167,10
3168,8
3169,10
3170,10
3171,2
3172,10
3173,4
3174,10
3175,4
3176,10
3177,4
3178,10
3179,2
3180,10
3181,10
3182,10
3183,10
3184,2
3185,2
3186,10
3187,10
3188,10
3189,10
3190,10
3191,10
3192,4
3193,4
3194,2
3195,10
3196,10
3197,8
3198,10
3199,4
3200,10
3201,2
3202,10
3203,4
3204,10
3205,10
3206,10
3207,10
3208,2
3209,10
3210,10
3211,10
3212,9
3213,4
3214,2
3215,10
3216,2
3217,10
3218,10
3219,2
3220,10
3221,10
3222,10
3223,10
3224,4
3225,2
3226,3
3227,10
3228,2
3229,10
3230,4
3231,4
3232,10
3233,10
3234,7
3235,10
3236,10
3237,2
3238,2
3239,10
3240,4
3241,10
3242,10
3243,8
3244,10
3245,10
3246,10
3247,10
3248,10
3249,10
3250,10
3251,10
3252,10
3253,10
3254,10
3255,4
3256,10
3257,10
3258,2
3259,10
3260,10
3261,10
3262,4
3263,10
3264,10
3265,10
3266,10
3267,2
3268,4
3269,4
3270,10
3271,10
3272,4
3273,10
3274,4
3275,10
3276,10
3277,2
3278,10
3279,4
3280,6
3281,10
3282,1
3283,2
3284,10
3285,10
3286,7
3287,4
3288,10
3289,10
3290,2
3291,10
3292,10
3293,2
3294,8
3295,10
3296,10
3297,10
3298,10
3299,10
3300,4
3301,10
3302,3
3303,2
3304,10
3305,2
3306,4
3307,10
3308,2
3309,2
3310,1
3311,10
3312,5
3313,10
3314,10
3315,10
3316,8
3317,10
3318,10
3319,2
3320,1
3321,4
3322,10
3323,10
3324,10
3325,2
3326,10
3327,10
3328,10
3329,4
3330,10
3331,3
3332,10
3333,4
3334,10
3335,10
3336,10
3337,10
3338,10
3339,10
3340,10
3341,4
3342,10
3343,10
3344,10
3345,10
3346,10
